timestamp,open,high,low,close,vol,oi
2026-06-29 09:41:00+05:30,24088.0,24094.1,24079.3,24084.3,8710.0,9907950.0
2026-06-29 09:42:00+05:30,24085.7,24089.9,24076.0,24087.0,4160.0,9907950.0
2026-06-29 09:43:00+05:30,24090.0,24094.0,24083.3,24093.0,13845.0,9907300.0
2026-06-29 09:44:00+05:30,24088.5,24100.0,24088.5,24099.1,18850.0,9887605.0
2026-06-29 09:45:00+05:30,24099.0,24104.0,24095.1,24096.1,12350.0,9881820.0
2026-06-29 09:46:00+05:30,24096.1,24097.9,24082.0,24095.0,8320.0,9881820.0
2026-06-29 09:47:00+05:30,24095.0,24098.0,24090.5,24095.2,9685.0,9882470.0
2026-06-29 09:48:00+05:30,24093.5,24105.0,24093.5,24105.0,9815.0,9882275.0
2026-06-29 09:49:00+05:30,24103.0,24105.0,24087.1,24097.1,8190.0,9870770.0
2026-06-29 09:50:00+05:30,24093.1,24096.0,24084.0,24095.4,4875.0,9869210.0
2026-06-29 09:51:00+05:30,24099.0,24099.0,24085.3,24090.5,5200.0,9867845.0
2026-06-29 09:52:00+05:30,24088.0,24096.5,24079.2,24090.0,7930.0,9868105.0
2026-06-29 09:53:00+05:30,24082.3,24096.1,24082.3,24095.1,7605.0,9860305.0
2026-06-29 09:54:00+05:30,24092.0,24097.0,24077.7,24089.9,10205.0,9858485.0
2026-06-29 09:55:00+05:30,24086.5,24096.0,24082.4,24088.0,5135.0,9857705.0
2026-06-29 09:56:00+05:30,24091.6,24092.0,24076.0,24084.5,5655.0,9858030.0
2026-06-29 09:57:00+05:30,24083.1,24094.5,24080.0,24089.4,6240.0,9858485.0
2026-06-29 09:58:00+05:30,24086.1,24099.0,24086.1,24099.0,8580.0,9849710.0
2026-06-29 09:59:00+05:30,24095.0,24099.9,24090.0,24092.9,4225.0,9843925.0
2026-06-29 10:00:00+05:30,24095.0,24099.9,24084.3,24099.9,13910.0,9846330.0
2026-06-29 10:01:00+05:30,24100.0,24105.0,24088.1,24098.5,13910.0,9843405.0
2026-06-29 10:02:00+05:30,24098.0,24098.0,24086.0,24090.2,2860.0,9837425.0
2026-06-29 10:03:00+05:30,24090.0,24095.3,24078.0,24078.0,11310.0,9831250.0
2026-06-29 10:04:00+05:30,24078.1,24084.3,24065.0,24068.0,7280.0,9818510.0
2026-06-29 10:05:00+05:30,24068.0,24081.9,24065.0,24080.5,5850.0,9821435.0
2026-06-29 10:06:00+05:30,24074.8,24086.4,24074.0,24081.1,5135.0,9823190.0
2026-06-29 10:07:00+05:30,24084.2,24099.0,24081.8,24099.0,8320.0,9825595.0
2026-06-29 10:08:00+05:30,24099.0,24099.0,24092.0,24094.1,4160.0,9820460.0
2026-06-29 10:09:00+05:30,24090.4,24091.3,24085.1,24086.2,8190.0,9823320.0
2026-06-29 10:10:00+05:30,24085.0,24085.0,24072.2,24075.0,10595.0,9821370.0
2026-06-29 10:11:00+05:30,24075.0,24082.5,24067.1,24072.0,9100.0,9818380.0
2026-06-29 10:12:00+05:30,24072.8,24080.0,24070.4,24079.5,8320.0,9819875.0
2026-06-29 10:13:00+05:30,24077.7,24090.0,24075.0,24090.0,4290.0,9815065.0
2026-06-29 10:14:00+05:30,24083.4,24091.0,24063.0,24074.8,13780.0,9813050.0
2026-06-29 10:15:00+05:30,24074.5,24075.2,24057.1,24066.0,18460.0,9811425.0
2026-06-29 10:16:00+05:30,24068.2,24075.0,24066.0,24072.7,8970.0,9813830.0
2026-06-29 10:17:00+05:30,24074.8,24076.5,24067.4,24074.0,11310.0,9821305.0
2026-06-29 10:18:00+05:30,24070.1,24078.6,24069.1,24071.6,7150.0,9876490.0
2026-06-29 10:19:00+05:30,24069.0,24079.4,24065.0,24075.0,6435.0,9866155.0
2026-06-29 10:20:00+05:30,24073.0,24079.8,24071.1,24076.6,7410.0,9867195.0
2026-06-29 10:21:00+05:30,24073.0,24077.5,24068.1,24073.5,8840.0,9866220.0
2026-06-29 10:22:00+05:30,24073.0,24098.0,24069.5,24091.6,26715.0,9866220.0
2026-06-29 10:23:00+05:30,24097.3,24105.0,24095.0,24105.0,10465.0,9854975.0
2026-06-29 10:24:00+05:30,24105.0,24116.0,24102.7,24114.8,11180.0,9849515.0
2026-06-29 10:25:00+05:30,24114.8,24121.0,24111.8,24118.6,10920.0,9850490.0
2026-06-29 10:26:00+05:30,24121.0,24138.0,24118.6,24137.5,23920.0,9849255.0
2026-06-29 10:27:00+05:30,24138.0,24139.0,24130.0,24138.5,17420.0,9849385.0
2026-06-29 10:28:00+05:30,24135.0,24138.0,24125.5,24132.4,11115.0,9841910.0
2026-06-29 10:29:00+05:30,24129.4,24133.8,24127.0,24133.4,7410.0,9841390.0
2026-06-29 10:30:00+05:30,24130.2,24133.4,24125.3,24129.1,14430.0,9842950.0
2026-06-29 10:31:00+05:30,24129.1,24129.3,24120.1,24121.8,8385.0,9840675.0
2026-06-29 10:32:00+05:30,24121.8,24127.8,24114.1,24125.9,35035.0,9840610.0
2026-06-29 10:33:00+05:30,24124.1,24133.4,24116.3,24133.4,23985.0,9825790.0
2026-06-29 10:34:00+05:30,24133.4,24135.0,24112.4,24126.2,10920.0,9826310.0
2026-06-29 10:35:00+05:30,24125.1,24125.1,24115.1,24120.0,13650.0,9822930.0
2026-06-29 10:36:00+05:30,24120.0,24130.0,24116.0,24125.3,10140.0,9823320.0
2026-06-29 10:37:00+05:30,24125.0,24125.0,24110.0,24115.0,6760.0,9811945.0
2026-06-29 10:38:00+05:30,24115.0,24115.0,24105.0,24112.0,7930.0,9802260.0
2026-06-29 10:39:00+05:30,24112.0,24120.0,24107.5,24115.0,13455.0,9804275.0
2026-06-29 10:40:00+05:30,24123.5,24125.8,24116.8,24120.0,6110.0,9792510.0
2026-06-29 10:41:00+05:30,24120.5,24122.1,24110.0,24122.0,5395.0,9790430.0
2026-06-29 10:42:00+05:30,24122.0,24129.4,24115.0,24123.6,3705.0,9790755.0
2026-06-29 10:43:00+05:30,24125.6,24129.4,24120.0,24128.0,4485.0,9784580.0
2026-06-29 10:44:00+05:30,24121.3,24135.0,24120.3,24135.0,9425.0,9772880.0
2026-06-29 10:45:00+05:30,24134.9,24135.0,24117.6,24130.2,5720.0,9772685.0
2026-06-29 10:46:00+05:30,24130.7,24130.7,24103.0,24116.4,8060.0,9773725.0
2026-06-29 10:47:00+05:30,24115.7,24116.1,24100.0,24113.3,10010.0,9774050.0
2026-06-29 10:48:00+05:30,24114.6,24114.9,24095.6,24104.0,15405.0,9765990.0
2026-06-29 10:49:00+05:30,24100.9,24110.0,24098.0,24103.2,3770.0,9764040.0
2026-06-29 10:50:00+05:30,24107.5,24107.7,24091.2,24096.7,9490.0,9765470.0
2026-06-29 10:51:00+05:30,24096.4,24099.7,24082.0,24084.0,7995.0,9769045.0
2026-06-29 10:52:00+05:30,24084.0,24090.0,24070.2,24077.1,7410.0,9769045.0
2026-06-29 10:53:00+05:30,24073.7,24078.2,24063.1,24063.1,9945.0,9763260.0
2026-06-29 10:54:00+05:30,24072.7,24075.0,24068.0,24075.0,8840.0,9764235.0
2026-06-29 10:55:00+05:30,24074.0,24084.0,24068.0,24081.8,9165.0,9763585.0
2026-06-29 10:56:00+05:30,24079.3,24086.0,24079.3,24083.9,5005.0,9764235.0
2026-06-29 10:57:00+05:30,24082.3,24083.8,24059.1,24083.0,9945.0,9763845.0
2026-06-29 10:58:00+05:30,24083.5,24090.0,24081.2,24087.0,3900.0,9759360.0
2026-06-29 10:59:00+05:30,24087.7,24088.9,24070.5,24084.8,7345.0,9761765.0
2026-06-29 11:00:00+05:30,24084.9,24088.7,24071.2,24080.1,7475.0,9764495.0
2026-06-29 11:01:00+05:30,24080.2,24092.0,24075.2,24092.0,4290.0,9767680.0
2026-06-29 11:02:00+05:30,24092.0,24102.1,24090.1,24098.9,6565.0,9764040.0
2026-06-29 11:03:00+05:30,24100.0,24101.4,24092.2,24100.0,5460.0,9758970.0
2026-06-29 11:04:00+05:30,24097.4,24109.0,24091.4,24106.0,8580.0,9761700.0
2026-06-29 11:05:00+05:30,24106.0,24110.0,24100.2,24101.6,10985.0,9778535.0
2026-06-29 11:06:00+05:30,24100.5,24100.6,24086.1,24099.2,7345.0,9765210.0
2026-06-29 11:07:00+05:30,24097.1,24105.8,24092.9,24104.8,4095.0,9766510.0
2026-06-29 11:08:00+05:30,24106.9,24111.6,24100.0,24101.1,5330.0,9765275.0
2026-06-29 11:09:00+05:30,24101.1,24105.8,24094.3,24103.5,6500.0,9620325.0
2026-06-29 11:10:00+05:30,24103.4,24109.1,24100.9,24109.1,6695.0,9593220.0
2026-06-29 11:11:00+05:30,24106.0,24108.2,24101.6,24104.9,4030.0,9593545.0
2026-06-29 11:12:00+05:30,24100.8,24105.2,24095.8,24100.0,6435.0,9594520.0
2026-06-29 11:13:00+05:30,24095.9,24100.0,24090.4,24099.6,4680.0,9578985.0
2026-06-29 11:14:00+05:30,24098.9,24105.0,24092.2,24095.4,12285.0,9577295.0
2026-06-29 11:15:00+05:30,24095.2,24097.9,24090.0,24090.7,8385.0,9575800.0
2026-06-29 11:16:00+05:30,24090.7,24105.0,24090.0,24101.4,10790.0,9574630.0
2026-06-29 11:17:00+05:30,24101.6,24104.0,24092.5,24104.0,4615.0,9575670.0
2026-06-29 11:18:00+05:30,24104.0,24105.5,24097.0,24100.8,5590.0,9562995.0
2026-06-29 11:19:00+05:30,24095.0,24100.9,24092.1,24099.0,3835.0,9562280.0
2026-06-29 11:20:00+05:30,24098.2,24099.4,24091.0,24099.0,7735.0,9563450.0
2026-06-29 11:21:00+05:30,24098.8,24104.8,24092.0,24098.9,3445.0,9562735.0
2026-06-29 11:22:00+05:30,24094.5,24100.0,24090.0,24095.2,4550.0,9563580.0
2026-06-29 11:23:00+05:30,24096.0,24098.0,24088.0,24098.0,4875.0,9549605.0
2026-06-29 11:24:00+05:30,24098.6,24098.6,24085.0,24085.0,14625.0,9545055.0
2026-06-29 11:25:00+05:30,24085.0,24089.2,24083.6,24088.8,3640.0,9546420.0
2026-06-29 11:26:00+05:30,24085.1,24087.3,24081.1,24087.0,6565.0,9547720.0
2026-06-29 11:27:00+05:30,24088.8,24093.5,24086.1,24086.1,2405.0,9549800.0
2026-06-29 11:28:00+05:30,24087.6,24087.9,24082.2,24083.7,3770.0,9552205.0
2026-06-29 11:29:00+05:30,24081.8,24087.0,24072.0,24087.0,6760.0,9546420.0
2026-06-29 11:30:00+05:30,24079.9,24087.7,24078.0,24078.0,3575.0,9549345.0
2026-06-29 11:31:00+05:30,24080.0,24086.0,24074.8,24080.0,6565.0,9553895.0
2026-06-29 11:32:00+05:30,24080.0,24082.7,24059.0,24067.7,13585.0,9552660.0
2026-06-29 11:33:00+05:30,24060.0,24066.3,24036.4,24036.4,16705.0,9543950.0
2026-06-29 11:34:00+05:30,24035.0,24050.0,24024.1,24045.0,17225.0,9544145.0
2026-06-29 11:35:00+05:30,24044.9,24060.0,24038.9,24050.0,22425.0,9543040.0
2026-06-29 11:36:00+05:30,24050.0,24060.0,24048.0,24055.0,15730.0,9540700.0
2026-06-29 11:37:00+05:30,24059.6,24065.0,24052.6,24065.0,5655.0,9542845.0
2026-06-29 11:38:00+05:30,24065.0,24065.0,24058.3,24058.5,5525.0,9537710.0
2026-06-29 11:39:00+05:30,24055.0,24061.0,24053.1,24061.0,5135.0,9540570.0
2026-06-29 11:40:00+05:30,24061.0,24064.4,24058.0,24061.9,3900.0,9528350.0
2026-06-29 11:41:00+05:30,24058.0,24064.0,24056.0,24060.0,3510.0,9529650.0
2026-06-29 11:42:00+05:30,24055.5,24060.6,24051.5,24054.0,3445.0,9532510.0
2026-06-29 11:43:00+05:30,24054.0,24058.5,24050.0,24050.0,4550.0,9520940.0
2026-06-29 11:44:00+05:30,24049.0,24053.0,24045.0,24045.0,4875.0,9525165.0
2026-06-29 11:45:00+05:30,24045.0,24049.1,24041.4,24044.0,6305.0,9525035.0
2026-06-29 11:46:00+05:30,24041.4,24044.9,24041.0,24043.5,4420.0,9524580.0
2026-06-29 11:47:00+05:30,24043.3,24050.0,24042.0,24050.0,4940.0,9525620.0
2026-06-29 11:48:00+05:30,24051.0,24055.9,24046.0,24046.0,5720.0,9518535.0
2026-06-29 11:49:00+05:30,24045.0,24051.0,24041.0,24045.9,3705.0,9519965.0
2026-06-29 11:50:00+05:30,24040.0,24045.0,24035.0,24036.0,5915.0,9521785.0
2026-06-29 11:51:00+05:30,24036.9,24037.0,24025.2,24035.7,13455.0,9524580.0
2026-06-29 11:52:00+05:30,24035.0,24037.1,24030.0,24031.0,6760.0,9526660.0
2026-06-29 11:53:00+05:30,24032.3,24033.7,24028.2,24030.0,7345.0,9526205.0
2026-06-29 11:54:00+05:30,24030.0,24034.4,24010.3,24021.0,22100.0,9529585.0
2026-06-29 11:55:00+05:30,24017.2,24030.0,24010.1,24027.9,10010.0,9531600.0
2026-06-29 11:56:00+05:30,24025.1,24033.0,24020.0,24021.8,7410.0,9527960.0
2026-06-29 11:57:00+05:30,24020.7,24032.9,24010.0,24027.0,8970.0,9527180.0
2026-06-29 11:58:00+05:30,24030.0,24037.8,24026.5,24035.2,7735.0,9525100.0
2026-06-29 11:59:00+05:30,24034.3,24037.3,24027.5,24028.4,19825.0,9523475.0
2026-06-29 12:00:00+05:30,24027.0,24030.9,24025.0,24029.9,5070.0,9525360.0
2026-06-29 12:01:00+05:30,24027.5,24036.1,24027.2,24034.1,7150.0,9528480.0
2026-06-29 12:02:00+05:30,24028.3,24036.1,24027.5,24034.8,4225.0,9538815.0
2026-06-29 12:03:00+05:30,24032.0,24034.6,24026.5,24027.5,8775.0,9536475.0
2026-06-29 12:04:00+05:30,24027.5,24027.5,24025.0,24025.5,5850.0,9539400.0
2026-06-29 12:05:00+05:30,24025.5,24027.5,24025.1,24026.0,9230.0,9536865.0
2026-06-29 12:06:00+05:30,24026.0,24026.0,24021.4,24025.2,7475.0,9541610.0
2026-06-29 12:07:00+05:30,24024.8,24027.5,24024.0,24027.5,5135.0,9547330.0
2026-06-29 12:08:00+05:30,24026.3,24030.6,24025.0,24029.6,11830.0,9548305.0
2026-06-29 12:09:00+05:30,24026.6,24035.0,24026.0,24035.0,7995.0,9548305.0
2026-06-29 12:10:00+05:30,24033.5,24036.0,24030.1,24032.8,5135.0,9556560.0
2026-06-29 12:11:00+05:30,24030.1,24033.8,24026.2,24029.8,4485.0,9558770.0
2026-06-29 12:12:00+05:30,24028.6,24028.6,24005.0,24012.5,24115.0,9563255.0
2026-06-29 12:13:00+05:30,24009.1,24020.9,24009.1,24018.3,7995.0,9560655.0
2026-06-29 12:14:00+05:30,24014.0,24019.8,24008.5,24010.5,7150.0,9563580.0
2026-06-29 12:15:00+05:30,24011.5,24016.0,24003.0,24014.7,12805.0,9563580.0
2026-06-29 12:16:00+05:30,24015.0,24015.0,24001.0,24009.0,8515.0,9566310.0
2026-06-29 12:17:00+05:30,24009.0,24011.6,24004.0,24004.0,14365.0,9570015.0
2026-06-29 12:18:00+05:30,24002.2,24006.9,23983.5,23995.9,27430.0,9574110.0
2026-06-29 12:19:00+05:30,23995.5,24000.2,23991.0,23995.0,5980.0,9571770.0
2026-06-29 12:20:00+05:30,23991.0,24001.9,23990.0,24001.9,7410.0,9551750.0
2026-06-29 12:21:00+05:30,24001.9,24001.9,23993.0,23996.0,8320.0,9555585.0
2026-06-29 12:22:00+05:30,23998.1,24000.0,23993.4,23995.0,4680.0,9558120.0
2026-06-29 12:23:00+05:30,23996.8,24006.5,23994.3,24003.0,5265.0,9550450.0
2026-06-29 12:24:00+05:30,24003.9,24006.8,23999.8,24003.8,7605.0,9550515.0
2026-06-29 12:25:00+05:30,24000.0,24006.8,23994.0,24006.5,10010.0,9553440.0
2026-06-29 12:26:00+05:30,24002.0,24006.1,23996.1,23997.3,6825.0,9553830.0
2026-06-29 12:27:00+05:30,23997.4,24008.3,23996.1,24005.3,5655.0,9550190.0
2026-06-29 12:28:00+05:30,24004.9,24006.6,23997.0,24000.1,5460.0,9553765.0
2026-06-29 12:29:00+05:30,24000.0,24001.3,23986.1,23990.0,63505.0,9545900.0
2026-06-29 12:30:00+05:30,23990.0,23994.4,23984.4,23993.8,3900.0,9558900.0
2026-06-29 12:31:00+05:30,23993.8,23993.8,23977.0,23977.0,10010.0,9561695.0
2026-06-29 12:32:00+05:30,23977.7,23978.1,23949.1,23959.9,64675.0,9562150.0
2026-06-29 12:33:00+05:30,23956.0,23965.0,23947.0,23960.0,11180.0,9554675.0
2026-06-29 12:34:00+05:30,23960.0,23965.9,23957.1,23961.9,9815.0,9546550.0
2026-06-29 12:35:00+05:30,23961.0,23968.6,23947.0,23968.5,15990.0,9550515.0
2026-06-29 12:36:00+05:30,23968.1,23968.1,23963.0,23963.4,5590.0,9550970.0
2026-06-29 12:37:00+05:30,23963.1,23965.5,23958.0,23961.0,7735.0,9552205.0
2026-06-29 12:38:00+05:30,23960.1,23961.0,23950.8,23953.5,11440.0,9552985.0
2026-06-29 12:39:00+05:30,23953.6,23955.0,23950.7,23954.0,3900.0,9545705.0
2026-06-29 12:40:00+05:30,23953.0,23955.0,23947.0,23950.0,12415.0,9546550.0
2026-06-29 12:41:00+05:30,23950.0,23954.8,23943.0,23948.3,8385.0,9544730.0
2026-06-29 12:42:00+05:30,23948.3,23957.0,23945.3,23957.0,5915.0,9544795.0
2026-06-29 12:43:00+05:30,23957.0,23961.7,23950.0,23959.0,6370.0,9542585.0
2026-06-29 12:44:00+05:30,23957.0,23966.3,23956.3,23965.5,4485.0,9540960.0
2026-06-29 12:45:00+05:30,23965.0,23979.0,23960.0,23979.0,15275.0,9542975.0
2026-06-29 12:46:00+05:30,23979.0,23980.9,23970.1,23974.8,20475.0,9542975.0
2026-06-29 12:47:00+05:30,23972.8,23973.7,23965.0,23965.0,10920.0,9553960.0
2026-06-29 12:48:00+05:30,23965.4,23976.8,23961.4,23973.9,5395.0,9532380.0
2026-06-29 12:49:00+05:30,23973.3,23974.4,23965.0,23970.0,4420.0,9534980.0
2026-06-29 12:50:00+05:30,23967.1,23969.2,23960.0,23960.0,4810.0,9537385.0
2026-06-29 12:51:00+05:30,23959.5,23970.5,23955.9,23970.5,6825.0,9539400.0
2026-06-29 12:52:00+05:30,23970.5,23974.3,23964.1,23967.8,4290.0,9542585.0
2026-06-29 12:53:00+05:30,23965.1,23968.0,23964.0,23966.3,5070.0,9544340.0
2026-06-29 12:54:00+05:30,23964.2,23970.0,23964.0,23970.0,3380.0,9531990.0
2026-06-29 12:55:00+05:30,23970.0,23978.0,23969.1,23973.5,5720.0,9536670.0
2026-06-29 12:56:00+05:30,23974.2,23982.6,23969.8,23981.0,4875.0,9536670.0
2026-06-29 12:57:00+05:30,23979.0,23983.3,23975.8,23982.3,8320.0,9538100.0
2026-06-29 12:58:00+05:30,23982.3,23986.5,23978.8,23985.1,14300.0,9543040.0
2026-06-29 12:59:00+05:30,23985.3,23985.3,23976.8,23981.2,8645.0,9525295.0
2026-06-29 13:00:00+05:30,23980.0,23985.9,23977.4,23984.4,8060.0,9529195.0
2026-06-29 13:01:00+05:30,23984.4,23987.0,23976.0,23976.0,13260.0,9534200.0
2026-06-29 13:02:00+05:30,23976.0,23977.0,23960.6,23960.7,8840.0,9538750.0
2026-06-29 13:03:00+05:30,23960.1,23981.6,23959.0,23981.6,9425.0,9535500.0
2026-06-29 13:04:00+05:30,23974.8,23986.9,23974.8,23982.1,41600.0,9528935.0
2026-06-29 13:05:00+05:30,23980.1,23980.5,23974.0,23974.0,13260.0,9542065.0
2026-06-29 13:06:00+05:30,23971.8,23980.0,23969.1,23975.1,3705.0,9543430.0
2026-06-29 13:07:00+05:30,23980.0,23984.2,23975.0,23979.5,4615.0,9545185.0
2026-06-29 13:08:00+05:30,23976.9,23984.3,23976.5,23980.7,2340.0,9535565.0
2026-06-29 13:09:00+05:30,23982.1,23999.0,23980.0,23998.9,6630.0,9537775.0
2026-06-29 13:10:00+05:30,23998.8,23998.8,23985.1,23990.0,12025.0,9538750.0
2026-06-29 13:11:00+05:30,23985.7,23991.8,23985.6,23989.8,5720.0,9537320.0
2026-06-29 13:12:00+05:30,23990.0,23990.3,23979.8,23986.6,8060.0,9540830.0
2026-06-29 13:13:00+05:30,23988.0,23988.0,23980.0,23986.0,4095.0,9541740.0
2026-06-29 13:14:00+05:30,23985.0,23986.9,23980.1,23980.1,5070.0,9541675.0
2026-06-29 13:15:00+05:30,23980.1,23980.1,23959.0,23971.0,9295.0,9543040.0
2026-06-29 13:16:00+05:30,23970.4,23978.3,23956.4,23975.5,7800.0,9539660.0
2026-06-29 13:17:00+05:30,23973.2,23983.7,23963.3,23977.9,6630.0,9540635.0
2026-06-29 13:18:00+05:30,23976.5,23977.2,23959.0,23970.0,7280.0,9538685.0
2026-06-29 13:19:00+05:30,23964.8,23972.0,23958.3,23971.4,2990.0,9540895.0
2026-06-29 13:20:00+05:30,23963.6,23970.0,23963.6,23970.0,1430.0,9537515.0
2026-06-29 13:21:00+05:30,23970.0,23979.2,23968.0,23975.0,2990.0,9538295.0
2026-06-29 13:22:00+05:30,23975.0,23979.4,23960.4,23971.0,3185.0,9538685.0
2026-06-29 13:23:00+05:30,23970.0,23971.9,23966.0,23966.0,3120.0,9539400.0
2026-06-29 13:24:00+05:30,23965.3,23970.0,23965.0,23970.0,2990.0,9542195.0
2026-06-29 13:25:00+05:30,23970.0,23978.0,23960.0,23969.0,8710.0,9543820.0
2026-06-29 13:26:00+05:30,23969.4,23975.6,23968.8,23974.6,5525.0,9544730.0
2026-06-29 13:27:00+05:30,23970.5,23980.1,23970.0,23980.1,3315.0,9502285.0
2026-06-29 13:28:00+05:30,23980.0,23986.5,23975.0,23986.4,4485.0,9501830.0
2026-06-29 13:29:00+05:30,23980.0,23986.0,23977.6,23985.3,1820.0,9502805.0
2026-06-29 13:30:00+05:30,23980.9,23990.0,23975.8,23983.0,6695.0,9504040.0
2026-06-29 13:31:00+05:30,23982.0,23991.6,23975.3,23989.3,4810.0,9487270.0
2026-06-29 13:32:00+05:30,23987.0,24000.0,23981.6,24000.0,5005.0,9491755.0
2026-06-29 13:33:00+05:30,23999.9,24000.0,23981.0,23981.0,33995.0,9492210.0
2026-06-29 13:34:00+05:30,23982.8,23982.8,23973.1,23973.1,5330.0,9494095.0
2026-06-29 13:35:00+05:30,23973.1,23985.0,23960.8,23985.0,12025.0,9491950.0
2026-06-29 13:36:00+05:30,23989.0,23990.1,23979.0,23990.1,2145.0,9491625.0
2026-06-29 13:37:00+05:30,23990.1,23997.0,23980.0,23983.0,3250.0,9492600.0
2026-06-29 13:38:00+05:30,23987.2,23987.2,23980.5,23983.6,3640.0,9494680.0
2026-06-29 13:39:00+05:30,23980.5,23984.0,23976.0,23978.9,3705.0,9494940.0
2026-06-29 13:40:00+05:30,23982.0,23984.0,23977.7,23980.1,4875.0,9497540.0
2026-06-29 13:41:00+05:30,23979.5,23985.7,23977.0,23980.0,1950.0,9479665.0
2026-06-29 13:42:00+05:30,23980.0,23988.0,23978.8,23987.8,1820.0,9483500.0
2026-06-29 13:43:00+05:30,23987.8,23988.0,23961.0,23961.0,7670.0,9483110.0
2026-06-29 13:44:00+05:30,23961.0,23968.7,23959.0,23968.4,3445.0,9484345.0
2026-06-29 13:45:00+05:30,23964.2,23968.5,23960.0,23963.3,2990.0,9485255.0
2026-06-29 13:46:00+05:30,23966.3,23973.0,23966.0,23967.1,2730.0,9479145.0
2026-06-29 13:47:00+05:30,23973.0,23973.0,23965.0,23972.8,6630.0,9480510.0
2026-06-29 13:48:00+05:30,23972.8,23978.0,23967.0,23978.0,3705.0,9485255.0
2026-06-29 13:49:00+05:30,23978.0,23978.0,23960.3,23965.1,9165.0,9484995.0
2026-06-29 13:50:00+05:30,23962.0,23965.3,23951.0,23951.0,7605.0,9483825.0
2026-06-29 13:51:00+05:30,23951.0,23967.9,23950.0,23966.7,4355.0,9476220.0
2026-06-29 13:52:00+05:30,23966.3,23970.2,23962.0,23962.0,2080.0,9475830.0
2026-06-29 13:53:00+05:30,23961.0,23970.2,23961.0,23969.4,3705.0,9471540.0
2026-06-29 13:54:00+05:30,23969.5,23969.6,23952.4,23967.6,3770.0,9474790.0
2026-06-29 13:55:00+05:30,23967.8,23984.2,23967.2,23980.9,2795.0,9476285.0
2026-06-29 13:56:00+05:30,23980.4,23980.4,23969.0,23971.0,1885.0,9466340.0
2026-06-29 13:57:00+05:30,23965.7,23977.7,23965.0,23974.0,1495.0,9467510.0
2026-06-29 13:58:00+05:30,23968.8,23976.4,23968.0,23974.0,2470.0,9469720.0
2026-06-29 13:59:00+05:30,23970.0,23976.0,23960.0,23969.9,3900.0,9469720.0
2026-06-29 14:00:00+05:30,23970.3,23990.0,23961.1,23990.0,6045.0,9470955.0
2026-06-29 14:01:00+05:30,23989.5,23989.5,23973.8,23981.2,3705.0,9457435.0
2026-06-29 14:02:00+05:30,23980.5,23981.8,23971.7,23977.0,2015.0,9459125.0
2026-06-29 14:03:00+05:30,23979.8,23986.7,23976.5,23983.6,5850.0,9461400.0
2026-06-29 14:04:00+05:30,23982.8,23984.6,23980.0,23983.2,1430.0,9458410.0
